ID.o,S Group,C Group,Price, Volume, TradeTime, EventTime, Offer, Bid, Buyer, Seller, buyerID, sellerID, Realized Tot , R per Tr ,UnReal Q,U per tr Q, Unreal Tot $ ,User Volu,User%ofTotalVolu,Total Volu,TradeCount,1st HourVolu,1stHourUserVolu,1stHour?,last HourVolu,lastHourUserVolu,lastHour?,1stHR_Usr/1SThR_Tot,lastH-Usr/LAST-HR-Tot,1stHR_Usr/TOT_vol,lastH-Usr/TOT_vol,VWAP,Price*V,(p2/p1)-1,ln(p2/p1),Net,User Buy,User Sell,User Vol Traded (Buy+Sell),Qualify,Gender,"Based on the INFORMATION provided, the best strategy is to:",Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q26,Q27,Q45,Q28,Q47,Q29,Q30,SUM
S4C5C09,S4,C5C09,21,9,12:57:34,12457,20.9,20.7,Server,Server,0,0,2852.200034,0,-139,0,-2919,855,26.91%,3177,68,1190,190,0,2756,307,1,15.97%,11.14%,0.059804847,3.51E-05,20.28073661,189,-0.00476,-0.48%,-66.799966,358,497,855,9,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),4,3,3,5,2,3,3,4,3,4,4,2,3,4,4,4,4,4,4,3,4,3,5,3,4,4,4,3,4,2,0,106
S4C5b09,S4,C5b09,21,2,12:57:59,12480,21,20.800001,Server,Server,10,0,1598.90004,-42,-77,2,-1617,819,27.54%,2974,65,1162,210,0,2270,224,1,18.07%,9.87%,0.07061197,3.32E-05,20.25477479,42,-0.00952,-0.96%,-18.09996,371,448,819,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,4,3,3,2,2,2,1,3,3,4,5,4,5,5,3,5,3,3,5,1,1,5,4,4,4,5,5,5,3,0,106
S4C5a09,S4,C5a09,21,6,12:53:20,12205,20.9,20.2,Server,Server,0,0,5927.700088,0,-289,0,-6069,949,28.71%,3305,65,1450,244,0,2332,168,1,16.83%,7.20%,0.073827534,2.18E-05,20.28910753,126,0,0.00%,-141.299912,330,619,949,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,2,3,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,0,108
S4C4C09,S4,C4C09,21,6,12:54:06,12252,20.9,20.4,Server,Server,0,0,144.60008,0,0,0,0,848,26.02%,3259,42,1200,180,0,2310,229,1,15.00%,9.91%,0.055231666,3.04E-05,20.29708504,126,-0.00476,-0.48%,144.60008,424,424,848,9,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,2,3,3,2,4,3,5,4,4,4,4,3,3,3,3,4,4,2,2,3,4,4,4,4,4,4,0,102
S4C4b09,S4,C4b09,20.7,30,12:59:16,12561,20.6,20.300001,Server,Server,0,0,11818.90013,0,-578,0,-11964.6,798,26.64%,2996,39,788,90,0,2616,438,1,11.42%,16.74%,0.030040053,5.59E-05,20.23007349,621,-0.00483,-0.48%,-145.69987,110,688,798,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,4,2,4,4,3,1,1,5,4,4,4,4,5,5,5,5,5,4,4,5,4,4,4,4,5,5,4,0,118
S4C4a09,S4,C4a09,20.9,39,12:59:54,12598,20.9,20.800001,Server,Server,0,10,6625.1,815.1,-319,-39,-6667.1,759,24.08%,3152,38,1206,190,0,2786,424,1,15.75%,15.22%,0.060279188,4.83E-05,20.32522208,815.1,0.00478,0.48%,-42,220,539,759,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,2,4,2,4,3,1,2,2,4,5,5,4,5,5,5,5,5,5,3,3,5,4,5,5,5,5,5,5,0,119
S4C3C09,S4,C3C09,21,13,12:54:57,12301,20.9,20.4,Server,Server,0,0,2248.400179,0,-101,0,-2121,687,22.94%,2995,32,1138,219,0,2460,304,1,19.24%,12.36%,0.07312187,4.13E-05,20.32026717,273,-0.00476,-0.48%,127.400179,293,394,687,9,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,2,4,4,2,2,2,2,3,3,2,4,4,4,2,5,5,2,2,3,3,3,4,3,1,2,4,4,3,2,0,90
S4C3b09,S4,C3b09,20.9,25,12:52:43,12164,20.9,20.1,Server,Server,0,0,1625.199989,0,-80,0,-1672,602,20.01%,3009,36,1066,170,0,2446,41,1,15.95%,1.68%,0.056497175,5.57E-06,20.22821536,522.5,0.00478,0.48%,-46.800011,261,341,602,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,2,4,5,2,3,4,5,4,5,3,5,4,4,4,4,5,3,3,5,5,4,4,3,3,2,4,0,112
S4C3a09,S4,C3a09,21,25,12:52:37,12160,20.9,20.1,Server,Server,0,0,1452.90005,0,-71,0,-1491,309,11.19%,2762,14,828,40,0,2364,0,1,4.83%,0.00%,0.014482259,0,20.28479365,525,0,0.00%,-38.09995,119,190,309,A,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),3,3,3,4,3,4,4,2,4,3,4,4,4,4,3,4,3,4,3,5,3,3,5,3,4,3,3,3,4,2,0,104
S4C2C09,S4,C2C09,20.9,26,12:53:12,12195,20.9,20.4,Server,Server,0,0,32.90003,0,0,0,0,298,10.20%,2923,15,1124,129,0,2210,40,1,11.48%,1.81%,0.04413274,6.19E-06,20.3379405,543.4,0.00478,0.48%,32.90003,149,149,298,9,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,4,3,4,2,4,3,2,3,4,3,3,3,3,4,4,4,4,4,4,4,2,5,4,4,4,5,3,4,4,1,109
S4C2b09,S4,C2b09,21,25,12:52:40,12165,20.9,20.1,Server,Server,0,0,16.400057,0,0,0,0,334,11.98%,2789,26,788,58,0,2364,50,1,7.36%,2.12%,0.020795984,7.58E-06,20.28992472,525,0,0.00%,16.400057,167,167,334,B,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,2,5,5,4,5,5,2,4,4,4,3,4,4,4,5,4,4,4,5,4,2,4,4,4,3,4,4,4,4,0,116
S4C2a09,S4,C2a09,21,20,12:52:51,12174,20.9,20.1,Server,Server,0,0,407.90004,0,-19,0,-399,277,9.96%,2782,23,788,92,0,2424,100,1,11.68%,4.13%,0.033069734,1.48E-05,20.28141626,420,0.00476,0.48%,8.90004,129,148,277,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,4,3,2,4,4,1,5,5,5,2,4,3,4,5,5,5,5,5,4,2,5,3,2,4,4,4,5,5,0,113
S4C1C09,S4,C1C09,20.800001,44,12:55:20,12322,20.800001,20.2,Server,Server,0,10,10631.40007,915.200044,-527,-44,-10961.60053,1567,44.40%,3529,72,1528,482,0,2682,502,1,31.54%,18.72%,0.136582601,5.30E-05,20.22391617,915.200044,0,0.00%,-330.200454,520,1047,1567,9,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,3,3,2,3,3,3,2,4,3,3,2,3,4,3,4,3,3,4,3,4,4,3,3,3,4,3,4,3,3,0,95
S4C1b09,S4,C1b09,21,11,12:57:10,12432,20.9,20.7,Server,Server,0,0,5145.400129,0,-254,0,-5334,1406,38.80%,3624,62,1328,434,0,2808,490,1,32.68%,17.45%,0.119757174,4.82E-05,20.22414463,231,-0.00476,-0.48%,-188.599871,576,830,1406,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,2,2,1,4,4,2,2,4,4,5,5,5,5,4,4,4,4,4,2,2,5,4,5,4,4,4,4,4,1,110
S4C1a09,S4,C1a09,21,10,12:56:35,12396,21,20.800001,Server,Server,10,0,-14.79996,-210,0,10,0,344,12.19%,2821,27,788,30,0,2608,209,1,3.81%,8.01%,0.010634527,2.84E-05,20.32261616,210,0,0.00%,-14.79996,172,172,344,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,5,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,123
S3C9b08,S3,C9b08,21,9,12:57:29,12452,20.4,20.300001,Server,Server,0,0,3998.9,0,-198,0,-4158,694,21.43%,3239,27,1382,204,0,2684,297,1,14.76%,11.07%,0.062982402,3.42E-05,20.26316771,189,-0.02857,-2.90%,-159.1,248,446,694,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,2,4,2,2,4,2,2,3,4,4,4,4,2,3,3,3,3,4,5,4,3,3,4,4,3,3,1,98
S3C9a08,S3,C9a08,20.6,19,12:57:37,12460,20.6,20.4,Server,Server,0,0,-5.499985,0,0,0,0,80,2.97%,2696,10,828,30,0,2052,35,1,3.62%,1.71%,0.011127596,6.33E-06,20.34988878,391.4,0.01942,1.92%,-5.499985,40,40,80,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,5,4,1,5,3,1,2,1,5,5,5,3,5,4,4,4,4,5,3,3,5,4,5,2,3,3,3,4,1,107
S3C8b08,S3,C8b08,21.1,38,12:54:32,12274,20.4,20.2,Server,Server,10,0,1543.399964,-801.8,-81,38,-1709.1,877,24.83%,3532,30,1110,270,0,2878,398,1,24.32%,13.83%,0.076443941,3.92E-05,20.30198191,801.8,-0.03318,-3.37%,-165.700036,398,479,877,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,2,3,2,2,4,4,2,2,2,3,3,4,4,3,2,2,2,2,3,3,3,2,4,4,3,4,3,3,5,0,88
S3C8a08,S3,C8a08,21.4,38,12:59:42,12585,21.4,20.800001,Server,Server,10,0,-683.6,-813.2,0,38,0,2160,47.07%,4589,101,1958,450,0,3164,720,1,22.98%,22.76%,0.09806058,4.96E-05,20.26066682,813.2,0,0.00%,-683.6,1080,1080,2160,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,1,4,4,2,4,2,5,5,5,5,5,5,5,5,5,5,3,3,5,4,4,5,5,5,5,4,0,123
S3C7a08,S3,C7a08,21.4,26,12:49:16,11959,21.4,20.800001,Server,Server,0,0,240.2,0,-56,0,-1198.4,3410,61.98%,5502,147,2590,604,0,3776,1240,1,23.32%,32.84%,0.109778262,5.97E-05,20.2759542,556.4,0,0.00%,-958.2,1677,1733,3410,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,5,5,1,5,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,4,4,4,4,3,0,112
S3C6b08,S3,C6b08,20.4,7,12:59:24,12568,20.4,20.2,Server,Server,0,0,14873.70041,0,-732,0,-14932.8,1132,38.10%,2971,52,788,87,0,2616,732,1,11.04%,27.98%,0.02928307,9.42E-05,20.17802103,142.8,0,0.00%,-59.099587,200,932,1132,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,4,2,3,3,2,2,3,4,4,4,4,5,4,4,4,4,4,3,3,4,4,3,4,4,3,3,4,1,106
S3C6a08,S3,C6a08,21,17,12:57:51,12474,21,20.9,Server,Server,10,0,283.699958,-357,-17,17,-357,963,30.47%,3161,56,1210,213,0,2180,413,1,17.60%,18.95%,0.067383739,5.99E-05,20.32223985,357,0.00476,0.48%,-73.300042,473,490,963,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,3,4,2,3,3,3,4,3,4,4,3,4,4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,0,98
S3C5B08,S3,C5B08,20.6,19,12:57:22,12445,20.6,20.4,Server,Server,0,0,-3.2,0,0,0,0,42,1.55%,2714,8,788,0,0,2118,32,1,0.00%,1.51%,0,5.57E-06,20.35431101,391.4,0.02427,2.40%,-3.2,21,21,42,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,5,3,4,4,4,4,4,4,1,114
S3C5A08,S3,C5A08,20.9,25,12:57:35,12458,20.5,20.4,Server,Server,0,0,54.800019,0,-5,0,-104.5,451,14.71%,3065,35,970,117,0,2338,160,1,12.06%,6.84%,0.03817292,2.23E-05,20.33954325,522.5,0.00478,0.48%,-49.699981,223,228,451,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,4,2,5,5,1,5,4,4,3,4,4,4,3,3,3,3,4,3,3,5,4,4,4,4,4,4,2,0,108
S3C4b08,S3,C4b08,20.9,11,12:55:20,12323,20.9,20.300001,Server,Server,0,0,57.8,0,0,0,0,250,9.02%,2772,19,788,26,0,2488,114,1,3.30%,4.58%,0.009379509,1.65E-05,20.29343436,229.9,0.00478,0.48%,57.8,125,125,250,B,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),4,2,4,3,4,4,2,4,5,2,5,3,4,3,5,5,5,5,5,4,3,3,5,2,4,5,5,4,5,3,0,117
S3C4a08,S3,C4a08,21.1,42,12:57:08,12432,21.1,20.800001,Server,Server,10,0,308.700159,-886.2,-19,42,-400.9,1169,34.35%,3403,57,788,8,0,3706,1098,1,1.02%,29.63%,0.002350867,8.71E-05,20.38136943,886.2,0,0.00%,-92.199841,575,594,1169,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,4,2,2,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,0,108
S3C3b08,S3,C3b08,21,6,12:56:03,12365,21,20.800001,Server,Server,10,0,3547.300192,-126,-172,6,-3612,1298,38.60%,3363,59,926,61,0,3246,929,1,6.59%,28.62%,0.018138567,8.51E-05,20.32845683,126,0,0.00%,-64.699808,563,735,1298,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,2,4,4,1,5,5,1,3,3,3,5,4,4,4,4,4,4,4,4,3,3,4,5,4,4,5,4,3,2,0,109
S3C3a08,S3,C3a08,20.4,46,12:54:18,12262,21,20.5,Server,Server,0,10,7017.600086,938.4,-352,-46,-7180.8,1848,50.48%,3661,67,986,99,0,3158,1051,1,10.04%,33.28%,0.027041792,9.09E-05,20.2487299,938.4,0.0049,0.49%,-163.199914,748,1100,1848,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),5,1,2,2,2,4,5,3,2,3,2,2,2,4,4,4,3,4,4,4,2,4,3,2,4,4,4,3,3,3,0,94
S3C2b08,S3,C2b08,20.1,35,12:59:35,12575,20.1,20,Server,Server,0,10,25416.2,703.5,-1263,-35,-25386.3,1857,65.73%,2825,76,788,330,0,2616,1019,1,41.88%,38.95%,0.116814159,0.000137885,20.08615929,703.5,0,0.00%,29.9,297,1560,1857,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,4,4,2,5,2,1,4,4,4,4,4,4,1,5,5,4,4,5,4,2,2,4,5,5,5,5,5,1,0,108
S3C2a08,S3,C2a08,20.1,35,12:59:48,12590,20.1,20,Server,Server,0,10,23677.2,703.5,-1176,-35,-23637.6,1770,62.65%,2825,64,788,298,0,2616,978,1,37.82%,37.39%,0.105486726,0.000132337,20.09267257,703.5,0,0.00%,39.6,297,1473,1770,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,4,4,4,3,5,4,1,2,5,5,4,3,4,4,1,4,1,4,5,3,3,5,3,5,3,5,4,3,5,0,107
S3C1b08,S3,C1b08,20.6,23,12:59:45,12587,20.6,20.4,Server,Server,0,0,8004.700094,0,-394,0,-8116.4,874,28.96%,3018,48,926,164,0,2616,345,1,17.71%,13.19%,0.054340623,4.37E-05,20.18518894,473.8,0,0.00%,-111.699906,240,634,874,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,4,4,3,4,5,1,5,5,5,4,4,4,4,3,2,2,2,5,4,4,4,4,4,5,5,5,4,5,0,117
S3C1a08,S3,C1a08,20.9,14,12:59:52,12592,20.9,20.4,Server,Server,0,0,23117.80022,0,-1139,0,-23805.1,1297,36.99%,3506,57,788,106,0,2958,480,1,13.45%,16.23%,0.030233885,4.63E-05,20.24808909,292.6,0.00478,0.48%,-687.299779,79,1218,1297,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,2,4,2,2,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,1,107
S3C19B0,S3,C19B0,20.8,23,12:57:42,12465,21,20.800001,Server,Server,0,10,4.20004,478.4,0,-23,0,372,13.60%,2736,29,928,110,0,2172,167,1,11.85%,7.69%,0.040204678,2.81E-05,20.30804096,478.4,-0.02404,-2.43%,4.20004,186,186,372,B,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,5,4,5,2,5,5,1,5,5,5,5,5,5,5,3,3,3,3,5,5,3,5,5,5,5,5,5,5,4,1,129
S3C19A0,S3,C19A0,20.9,15,12:51:23,12085,20.9,20.2,Server,Server,0,0,45.40005,0,0,0,0,390,14.09%,2767,31,888,70,0,2274,180,1,7.88%,7.92%,0.025298157,2.86E-05,20.28633901,313.5,0,0.00%,45.40005,195,195,390,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,2,4,4,4,2,4,4,5,4,4,4,4,5,5,5,5,4,5,2,3,5,3,5,5,4,4,5,0,120
S3C17b0,S3,C17b0,21.1,75,12:57:48,12469,21.1,20.9,Server,Server,10,10,3336.000055,0,-168,0,-3544.8,1178,36.38%,3238,48,1086,151,0,2880,905,1,13.90%,31.42%,0.046633725,9.70E-05,20.35648552,1582.5,0,0.00%,-208.799945,505,673,1178,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,4,4,2,4,4,2,4,2,4,4,4,4,4,2,4,2,4,4,2,2,4,4,4,4,4,4,4,4,0,102
S3C17a0,S3,C17a0,21,36,12:59:36,12579,20.6,20.5,Server,Server,0,10,1164.800014,756,-53,-36,-1113,779,25.99%,2997,43,1432,169,0,1914,366,1,11.80%,19.12%,0.056389723,6.38E-05,20.36346349,756,-0.01905,-1.92%,51.800014,363,416,779,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,4,4,5,2,4,4,1,4,5,4,3,4,4,4,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,0,105
S3C16b0,S3,C16b0,20.1,4,12:59:58,12600,21,20.7,Server,Server,0,10,184.900047,80.4,-6,-4,-120.6,494,72.54%,681,26,394,144,0,410,156,1,36.55%,38.05%,0.211453744,0.000558719,20.20308377,80.4,0.03483,3.42%,64.300047,244,250,494,B,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,4,4,5,2,5,5,1,5,4,4,3,4,3,3,4,4,4,4,4,5,2,3,3,4,3,4,3,4,3,1,109
S3C16a0,S3,C16a0,21,8,12:59:16,12558,20.9,20.800001,Server,Server,0,0,8972.000161,0,-434,0,-9114,1540,42.37%,3635,63,1070,179,0,3360,1008,1,16.73%,30.00%,0.049243466,8.25E-05,20.323824,168,0,0.00%,-141.999839,553,987,1540,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,4,5,4,3,5,1,1,1,1,5,5,5,5,5,3,5,4,5,5,4,5,3,5,5,5,5,5,5,3,0,118
S3C15b0,S3,C15b0,21.2,15,12:57:01,12424,21.1,20.6,Server,Server,10,0,8645.60009,-318,-444,15,-9412.8,4358,73.89%,5898,234,912,62,0,4560,1791,1,6.80%,39.28%,0.010512038,6.66E-05,20.31444563,318,-0.00472,-0.47%,-767.19991,1957,2401,4358,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,2,4,3,2,3,4,1,4,4,5,4,4,4,5,4,3,4,3,3,4,3,4,4,3,3,4,3,3,3,0,101
S3C15a0,S3,C15a0,21.1,27,12:56:24,12385,21.1,20.9,Server,Server,10,0,4746.400045,-569.7,-271,27,-5718.1,3899,69.30%,5626,243,1986,603,0,3518,1225,1,30.36%,34.82%,0.107180946,6.19E-05,20.2870068,569.7,0,0.00%,-971.699955,1814,2085,3899,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,4,4,4,2,3,3,3,2,2,5,4,5,4,5,4,3,3,3,4,2,2,5,4,4,3,4,3,4,2,0,104
S3C14b0,S3,C14b0,20.9,33,12:51:42,12104,20.9,20.2,Server,Server,0,0,465.900038,0,-24,0,-501.6,356,12.82%,2777,27,980,157,0,2082,46,1,16.02%,2.21%,0.05653583,7.96E-06,20.26881529,689.7,0.00478,0.48%,-35.699962,166,190,356,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,2,4,3,4,3,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3,4,1,108
S3C14a0,S3,C14a0,21,17,12:58:23,12600,20.6,20.5,Server,Server,0,0,541,0,-27,0,-567,55,11.04%,498,8,192,13,0,224,21,1,6.77%,9.38%,0.026104418,0.000188253,20.19417671,357,0,0.00%,-26,14,41,55,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,4,3,3,4,3,3,4,3,4,3,4,4,4,4,0,104
S3C12b0,S3,C12b0,21,11,12:59:58,12599,20.9,20.7,Server,Server,0,0,115.000099,0,0,0,0,674,21.83%,3088,30,1228,209,0,2702,337,1,17.02%,12.47%,0.067681347,4.04E-05,20.28908683,231,0,0.00%,115.000099,337,337,674,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,4,2,3,3,4,2,2,2,5,4,4,4,5,4,4,4,4,4,2,2,5,4,2,4,4,4,4,3,0,104
S3C12a0,S3,C12a0,20.6,22,12:50:54,12057,20.6,20.300001,Server,Server,0,0,38.70009,0,0,0,0,594,19.17%,3099,26,1608,212,0,2240,186,1,13.18%,8.30%,0.068409164,2.68E-05,20.26550506,453.2,0.02427,2.40%,38.70009,297,297,594,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,5,5,2,3,4,1,4,4,5,4,4,4,5,4,4,4,4,4,3,2,4,4,4,4,2,4,4,2,0,108
S3C11b0,S3,C11b0,21.1,9,12:57:32,12455,20.4,20.300001,Server,Server,0,0,-207.60002,0,0,0,0,1100,28.18%,3903,70,1882,336,0,2638,380,1,17.85%,14.40%,0.086087625,3.69E-05,20.2582373,189.9,-0.03318,-3.37%,-207.60002,550,550,1100,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,3,3,4,4,3,2,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,3,4,4,4,4,2,1,105
S3C11A0,S3,C11A0,20.3,9,12:56:46,12408,21,20.800001,Server,Server,0,10,6870.9,182.7,-340,-9,-6902,800,25.58%,3128,47,1310,190,0,2118,310,1,14.50%,14.64%,0.060741688,4.68E-05,20.27071613,182.7,-0.00493,-0.49%,-31.1,230,570,800,A,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,1,4,3,3,2,2,4,5,3,4,4,4,4,5,4,4,4,4,3,5,2,2,3,5,3,3,1,1,3,0,97
S3C10b0,S3,C10b0,20.4,19,12:57:16,12440,20.4,20.2,Server,Server,0,0,-131.2,0,0,0,0,910,27.07%,3362,56,1148,180,0,2874,550,1,15.68%,19.14%,0.05353956,5.69E-05,20.30029756,387.6,0.02941,2.90%,-131.2,455,455,910,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),5,4,4,1,4,1,1,1,5,5,5,5,4,4,5,2,4,4,4,5,5,5,5,5,5,5,5,5,5,4,0,122
S3C10A0,S3,C10A0,20.9,25,12:57:30,12453,20.800001,20.6,Server,Server,0,0,-594.8,0,-10,0,-209,2028,41.19%,4924,104,2812,691,0,2702,485,1,24.57%,17.95%,0.140333063,3.65E-05,20.24750206,522.5,0.00957,0.95%,-803.8,1009,1019,2028,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,2,2,2,1,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,1,108
S37b08T,S3,7b08T,20.6,46,12:54:46,12288,21,20.6,Server,Server,0,10,4915.399901,947.6,-244,-46,-5026.4,2570,54.61%,4706,110,2044,534,0,2796,736,1,26.13%,26.32%,0.113472163,5.59E-05,20.25144502,947.6,0,0.00%,-111.000099,1163,1407,2570,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,1,3,3,2,4,4,4,3,4,4,4,3,3,3,3,4,4,2,3,4,4,4,4,3,3,2,0,98
S2C908T,S2,C908T,20.9,13,12:59:26,12568,20.9,20.7,Server,Server,0,0,67.5,0,0,0,0,990,29.50%,3356,41,2016,495,0,2450,495,1,24.55%,20.20%,0.14749702,6.02E-05,20.34469609,271.7,0,0.00%,67.5,495,495,990,,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),3,4,4,4,2,5,2,2,4,2,4,4,5,4,4,5,4,5,5,4,3,3,5,4,5,5,4,4,4,4,0,117
S2C808T,S2,C808T,20.9,18,12:52:30,12154,20.9,20.5,Server,Server,0,0,74,0,0,0,0,240,8.97%,2675,13,788,52,0,2206,120,1,6.60%,5.44%,0.019439252,2.03E-05,20.29416831,376.2,0.00478,0.48%,74,120,120,240,,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,4,4,4,3,3,4,4,4,4,5,4,2,5,4,4,4,2,5,4,4,4,2,4,5,5,5,4,2,0,112
S2C708T,S2,C708T,21,13,12:49:33,11976,21,20.9,Server,Server,0,0,5769.999994,0,-292,0,-6132,2470,53.49%,4618,101,1914,297,0,2474,589,1,15.52%,23.81%,0.064313556,5.16E-05,20.13116068,273,0,0.00%,-362.000006,1089,1381,2470,,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),3,2,4,4,3,3,3,3,2,2,3,3,3,4,3,2,3,2,2,3,4,3,4,4,4,3,3,3,3,4,0,92
S2C508T,S2,C508T,21,2,12:50:44,12047,20.5,20.2,Server,Server,0,0,721.600042,0,-36,0,-756,790,26.70%,2959,38,1088,236,0,1974,11,1,21.69%,0.56%,0.079756675,1.88E-06,20.23768168,42,-0.02381,-2.41%,-34.399958,377,413,790,,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,4,3,2,4,4,4,2,2,4,4,4,4,4,4,5,5,4,5,2,4,2,4,4,4,4,5,4,4,3,0,110
